BRANCH_ID|CUST_SHIP_ID|CUST_NAME|CUST_ADDR1|CUST_ADDR2|CUST_CITY|CUST_POSTAL_CODE|CUST_TYPE_ID|CUST_SHIP_ID_ORACLE|
01|583|RS GANDARIA (KEB.BARU)|JL GANDARIA TENGAH II NO.12 RT.06 RW.01||KRAMAT PELA||R1|195810|
41|4103599|RS GRAHA MEDIKA|JL. RAYA YOSOMULYO KEC. GAMBIRAN||BANYUWANGI||R1|275422|
01|4462|RS GRHA KEDOYA|JL PANJANG ARTERI RT.001 RW.007||KEDOYA UTARA||R1|195726|
34|3403919|RS H. KAMINO|JL. SRIWIJAYA NO.11 SETIA NEGARA||WAY KANAN||R1|301157|
43|4301591|RS H.A ZAKY DJUNAID|JL. PELITA II BUARAN||PEKALONGAN||R1|243901|
34|3400724|RS HANDAYANI|JL. SOEKARNO HATTA NO. 19||LAMPUNG UTARA||R1|300302|
03|301975|RS HARAPAN BUNDA|JL. RAYA BOGOR KM. 22 NO. 44 ||||R1|3572|
34|3400729|RS HARAPAN BUNDA|JL. RAYA LINTAS SUMATRA||LAMPUNG TENGAH||R1|300304|
47|4700871|RS HARAPAN KELUARGA|JL. AHMAD YANI NO.9 SELAGALAS - CAKRANEGARA||MATARAM||R1|277253|
43||RS HAWARI ESA|JL. RAYA SLAWI PURWOKERTO RT.1 RW.5||TEGAL||R1|301890|
22|2212138|RS HELSA|JL. IR.H. JUANDA NO. 123 DESA CIKAMPEK TIMUR KEC. CIKAMPEK||KAB. KARAWANG||R1|233694|
03|310512|RS HERMINA BEKASI|JL. KEMAKMURAN NO.39 JAKA MULYA BEKASI SELATAN ||||R1|5900|
01|5482|RS HERMINA DAAN MOGOT|JL KINTAMANI RAYA NO.2 KAWASAN DAAN MOGOT BARU||KALIDERES||R1|195522|
03|310733|RS HERMINA GALAXY|JL. GARDENIA RAYA BLOK BA.I NO.11 KEL. JAKA SETIA KEC. BEKASI SELATAN ||||R1|6393|
22|2211931|RS HERMINA PASTEUR|JL DR DJUNDJUNAN NO 107 RT 002 RW 003 KEL PAJAJARAN KEC CICENDO||KOTA BANDUNG||R1|232402|
43||RS HERMINA PEKALONGAN|JL. JEND SUDIRMAN NO.16 A||PEKALONGAN||R1|306565|
38||RS HERMINA PEKANBARU|JL. TUANKU TAMBUSAI||PEKANBARU||R1|329453|
30|3003483|RS HERMINA SAMARINDA|JL TEUKU UMAR RT.34 KEL KARANG ASAM KEC SEI KUNJANG||SAMARINDA||R1|317576|
40|4004288|RS HERMINA TANGERANG|JL. K.S. TUBUN NO.10 RT.001/RW.001 PASAR BARU KEC KARAWACI||TANGERANG||R1|211892|
40|4005607|RS Hermina Bitung|JL. RAYA SERANG KM.10 POS BITUNG RT.001 RW.004 KADU CURUG||KAB. TANGERANG||R1|210855|
51||RS IBU DAN ANAK MOELIA|JL. DIPONEGORO RT. 013 RW. 004 PASIR PUTIH RIMBO TENGAH KAB. BUNGO JAMBI||MUARA BUNGO||R8|344367|
22|2200512|RS IMMANUEL|JL.KOPO NO.161||BANDUNG||R1|232915|
52|5200631|RS INST. FARMASI RS CITRA HUSADA (PT CITRA HUSADA BAKTI) - SIGLI|JL. PROF. A. MAJID IBRAHIM NO. 01 - GAMPONG LAMPEUDEU BAROH||LAMPEUDEU BAROH - SIGLI - PIDIE||R1|284290|
51|5101602|RS INSTALASI FARMASI RUMAH SAKIT KAMBANG|JL. KOL. AMIR HAMZAH NO.53 RT.021/RW.021||JAMBI||R1|292767|
34|3403403|RS ISLAM METRO|JL. A.H. NASUTION NO.250||KOTA METRO||R1|301082|
31|3105428|RS ISLAM PKU MUHAMMADIYAH|JL. RTA MILONO KM.2.5 MENTENG||PALANGKA RAYA||R1|320434|
26|2601267|RS ISLAM SURABAYA A YANI|JL A.YANI 2-4||SURABAYA||R1|264754|
26|2606643|RS ISLAM SURABAYA JEMURSARI|JL. JEMUR SARI NO. 51-57||SURABAYA||R1|264755|
22|2211726|RS KARISMA CIMAREME|JL. RAYA CIMAREME NO. 235||KAB. BANDUNG BARAT||R1|233163|
21|2104112|RS KARTIKA KASIH|JL. JEND. A. YANI NO. 18 A KEL. NYOMPLONG KEC. WARUNG DOYONG||SUKABUMI||R1|217006|
40||RS KARTINI|JL. SUNAN KALIJAGA KP.CIJORO NO.325 RT.002 RW.001 BLOK PAPANGGO KEL.CIJORO PASIR KEC.RANGKASBITUNG||KAB. LEBAK||R1|215395|
22|2209482|RS KASIH BUNDA|JL MAHAR MARTANEGARA NO 166 KEL BAROS KEC CIMAHI TENGAH||KOTA CIMAHI||R1|233670|
38||RS KASIH IBU|JL. AZKI ARIS NO. 212||RENGAT||R1|369287|
32||RS LAMADUKELLENG|JL KARTIKA CHANDRA KIRANA NO 9||SENGKANG||R7|357426|
37|3703936|RS LARAS|JL.DESA NAGA JAYA I BANDAR HULUAN||SIMALUNGUN||R1|285857|
30|3003425|RS LNG BADAK|JL. KOMP. RS. LNG BADAK KEL. SATIMPO BONTANG||BONTANG||R1|318070|
01|5707|RS MARINIR - DINAS (CILANDAK)|tidak dipakai JL RAYA CILANDAK KKO||CILANDAK TIMUR||R7|195935|
01|5169|RS MAYAPADA (LEBAK BULUS)|JL LEBAK BULUS 1 KAV.29 RT.06 RW.04||CILANDAK BARAT||R1|194600|
01|269|RS MEDISTRA (KUNINGAN TIMUR)|JL JEND GATOT SUBROTO KAV.59||KUNINGAN TIMUR||R1|194670|
51||RS MERANGIN MEDICAL CENTER (M2C)|JL. LINTAS SUMATERA KM 3 LINGKUNGAN MENGSAWANG KEL. DUSUN BANGKO KEC. BANGKO  KAB. MERANGIN JAMBI||||R1|333157|
37|3704338|RS METTA MEDIKA|JL. SM. RAJA NO.113 KEL. SITAMIANG||PADANGSIDIMPUAN||R1|285784|
51|5101782|RS MITRA|JL. JENDRAL BASUKI RAHMAT NO.009 RT.07 KEL. KOTA BARU||JAMBI||R1|292810|
40|4003364|RS MITRA HUSADA|JL. KAMPUNG MELAYU BARAT NO. 11 A RT 04 / RW 11 KALI JAGA||TANGERANG||R1|211532|
22|2212003|RS MITRA KASIH|JL. JEND. AMIR MACHMUD NO 341 RT 001 RW 004 KEL CIGUGUR TENGAH||KOTA CIMAHI||R1|233308|
03|310410|RS MITRA KELUARGA BEKASI TIMUR|JL. PENGASINAN RAWA SEMUT KEL. MARGAHAYU||||R1|3742|
03|309434|RS MITRA KELUARGA CIKARANG|JL. RAYA INDUSTRI DS. MEKAR MUKTI CIKARANG UTARA||||R1|3868|
01|5614|RS MITRA MENTENG AFIA (MMA)|$ JL KALI PASIR NO.9 RT.14 RW.10||KEBON SIRIH||R1|194608|
23||RS MITRA PLUMBON INDRAMAYU|JL. BY PASS JALAN BARU DESA UJUNGARIS WIDASARI||KAB. INDRAMAYU||R1|314525|
26|2610098|RS MUHAMMADIYAH GRSIK|JL.KH.KHOLIL NO.88||GRESIK||R1|264717|
50|5002743|RS MUHAMMADIYAH SITI KHODIJAH|JL DR SOETOMO NO 322 KEL SUKOREJO KEC GURAH KEDIRI||KEDIRI||R1|270770|
38|3802042|RS MUTIA SARI|JL. BATHIN BETUAH NO 1A SIMP. PADANG DURI||BENGKALIS||R1|288349|
28|2803422|RS MUTIARA BUNDA|JL. CIUJUNG NO. 19||MALANG||R1|267659|
34|3403723|RS MUTIARA BUNDA|JL. LINTAS TIMUR NO.1147 UNIT 2||TULANG BAWANG||R1|301018|
41|4102224|RS NAHDLATUL ULAMA BANYUWANGI|JL. RAYA MANGIR NO. 09||BANYUWANGI||R1|274909|
26|2609228|RS NAHDLATUL ULAMA JOMBANG|JL. KH HASYIM ASY'ARI NO.211||JOMBANG||R1|263357|
38|3802739|RS NUSA LIMA ( PTPN V )|JL. RONGGO WARSITO NO.40||PEKANBARU||R1|288459|
37|3704095|RS PABATU|JL.MEDAN-TEBING TINGGI NO.8||TEBING TINGGI||R1|285859|
28|2802880|RS PANTI NIRMALA|JL. KEBALEN WETAN NO. 8 MERGOSONO KEDUNG KANDANG||MALANG||R1|267786|
39|3901022|RS PANTI RAPIH|JL CIK DITIRO 30 TERBAN||YOGYAKARTA||R1|260811|
24|2400265|RS PANTIWILASA I|JL CITARUM 98||SEMARANG||L1|247911|
31|3105472|RS PELITA INSANI|JL. SEKUMPUL NO.66 KELURAHAN JAWA||MARTAPURA||R1|320162|
01|295|RS PELNI (KS.TUBUN)|JL AIPDA KS TUBUN NO.92-94||PALMERAH||R7|195393|
03||RS PERMATA BEKASI|JL. LEGENDA RAYA NO. 9 MUSTIKA JAYA BEKASI||BEKASI||R1|244556|
31|3106771|RS PERMATA HATI|JL BELIANG NO.21 JEKAN RAYA||PALANGKA RAYA||R1|319673|
34|3403742|RS PERTAMINA BINTANG AMIN|JL. PRAMUKA NO. 27||BANDAR LAMPUNG||R1|301398|
23||RS PERTAMINA KLAYAN|JL. PATRA RAYA KLAYAN NO. 01||CIREBON||R7|296368|
30|3002972|RS PKT PRIMA SANGATTA|JL YOS SUDARSO I NO 1||SANGATTA||R1|317997|
39||RS PKU MUHAMMADIYAH GAMPING|JL. WATES KM. 4.5 BODEH AMBARKETAWANG||KAB. SLEMAN||R1|351722|
43|4301003|RS PKU MUHAMMADIYAH RODLIYA ACHID MOGA|JL. MOGA-PULOSARI KM 12 NO. 78||PEMALANG||R1|243930|
26||RS PKU MUHAMMADIYAH SURABAYA|JL. KHM MANSYUR NO. 180-182||SURABAYA||R2|266115|
01|305|RS PLUIT (PLUIT)|JL RAYA PLUIT SELATAN NO. 2||PLUIT||R1|195914|
01|150|RS PONDOK INDAH|JL METRO DUTA KAV UE||PONDOK PINANG||R1|195859|
03|300932|RS PREMIER JATINEGARA|RS MITRA INTERNATIONAL JL JATINEGARA TIMUR NO 85-87||||R1|3565|
22||RS PRIMAYA|JL. ARTERI GALUH MAS KAVELING KOMERSIAL GALUH MAS BLOK 10 KEL. PUSEURJAYA KEC. TELUKJAMBE TIMUR||KAB. KARAWANG||R1|349894|
03|310675|RS PRIMAYA|JL. K.H. NOER ALI KAYURINGIN JAYA ||||R1|4594|
03|310675|RS PRIMAYA (BEKASI BARAT)|JL. K.H. NOER ALI KAYURINGIN JAYA ||||R1|4594|
24|2404283|RS PURI ASIH|JL JEND SUDIRMAN 169||SALATIGA||R1|248251|
01|3973|RS PURI INDAH|JL PURI INDAH RAYA BLOK S-2||KEMBANGAN SELATAN||R1|195969|
01|327|RS PUSAT PERTAMINA|JL KYAI MAJA NO.43||GUNUNG||R7|196087|
23|2303112|RS PUTERA BAHAGIA|JL. CIREMAI RAYA NO. 145||CIREBON||R1|238897|
03|301030|RS RAWA LUMBU|JL.DASA DARMA KAV 20-23 RAWA LUMBU||||R1|3698|
24|2400328|RS ROEMANI|JL WONODRI DALAM II/22||SEMARANG||L1|247928|
01|5507|RS ROYAL TARUMA (DAAN MOGOT)|JL DAAN MOGOT NO.34||TANJUNG DUREN UTARA||R1|194470|
31|3106661|RS RUMKIT BHAYANGKARA TK III|JL A YANI KM 3.5 KEBUN BUNGA||BANJARMASIN||R7|319793|
49|4900162|RS SANTA ANNA|JL.DR.MOH.HATTA NO. 65 A||KENDARI||R1|313027|
50|5002722|RS SANTA CLARA|JL BILITON NO. 15 MADIUN||MADIUN||R1|269816|
53||RS SANTA ELISABETH|JL. ANGGREK BLOK II RT 002 RW 012 KEL LUBUK BAJA KEC LUBUK BAJA BATAM||BATAM||R1|288971|
22|2203839|RS SANTO BORROMEUS|JL. IR. H. JUANDA NO. 100 RT.04 RW.09 KEL. LEBAK GEDE KEC. COBLONG||KOTA BANDUNG||R1|233278|
22|2211229|RS SANTO YUSUP|JL. CIKUTRA NO. 7 RT.11 RW.09 KEL. CIKUTRA KEC. CIBEUNYING KIDUL||KOTA BANDUNG||R1|233280|
32||RS SAWERIGADING|JL SAMIUN NO 2||PALOPO||R7|357681|
01|1011|RS SETIA MITRA (CILANDAK BARAT)|$ JL RS FATMAWATI NO.80-82 RT.03 RW.10||CILANDAK BARAT||R1|194719|
43|4301913|RS SIAGA MEDIKA|JL. PERINTIS KEMERDEKAAN NO.1||PEMALANG||R1|243782|
01|1013|RS SIAGA RAYA (Pejaten)|JL SIAGA RAYA KAV.4-8 RT.14 RW.03||PEJATEN BARAT||R1|195436|
31|3106844|RS SILOAM|JL RTA MILONO KM 4.5||PALANGKA RAYA||R1|319351|
48|4801194|RS SILOAM|JL. R.W. MONGINSIDI RT.014 RW.004 KEL. FATULULI||KUPANG||R1|325413|
01|368|RS SILOAM (KEBON JERUK)|JL RAYA PEJUANGAN KAV.8||KEBON JERUK||R1|194806|
01|5238|RS SILOAM - TB SIMATUPANG|JL RA KARTINI NO.8 CILANDAK BARAT CILANDAK||CILANDAK BARAT||R1|195681|
03|309765|RS SILOAM BEKASI SEPANJANG JAYA|JL. PRAMUKA NO.12 RT/RW 004/002 SEPANJANG JAYA RAWA LUMBU ||||R1|5534|
26|2606044|RS SILOAM HOSPITALS SURABAYA|JL. RAYA GUBENG NO. 70||SURABAYA||R1|261632|
49|4901037|RS SILOAM INTERNATIONAL HOSPITALS TBK|JL. SULTAN HASANUDDIN NO.58 KEL. BATULO||BAU-BAU||R1|313237|
51|5101123|RS SILOAM JAMBI|JL. SOEKARNO HATTA NO.05 RT.002 RW.001 PAAL MERAH JAMBI SELATAN||JAMBI||R1|292726|
03|300819|RS SILOAM LIPPO CIKARANG|JL.MH THAMRIN KAV.105 GEDUNG LIPPO CIKARANG CIKARANG||||R1|3717|
51|5100116|RS ST.THERESIA|JL. DR. SUTOMO NO.19 RT. 01 KEL. PASAR JAMBI KEC. PASAR JAMBI||JAMBI||R1|292687|
31|3100509|RS SUAKA INSAN|JL. JAFRI ZAMZAM NO.60||BANJARMASIN||R1|319900|
23|2300103|RS SUMBER KASIH|JL.SILIWANGI NO.135||CIREBON||R1|237618|
01|1044|RS SUMBER WARAS|JL KYAI TAPA NO.1||TOMANG||R1|195090|
01|1044|RS SUMBER WARAS (TOMANG)|JL KYAI TAPA NO.1||TOMANG||R1|195090|
40|4004449|RS St. Carolus Summarecon Serpong|JL. RAYA GADING GOLF BOULEVARD CIHUNI PAGEDANGAN||TANGERANG||R1|210975|
36||RS TENTARA|JL. DR. WAHIDIN NO. 1||PADANG||R7|380029|
33|3302163|RS TNI AU LANUD SAM RATULANGI|JL A.A MARAMIS KEL LAPANGAN KEC MAPANGET||MANADO||R1|305998|
24|2400327|RS TUGUREJO (BLUD)|JL. RAYA TUGU NO. 1||SEMARANG||R7|247927|
03|300578|RS UKI|JL.MAYJEN SOETOYO CAWANG||||A1|3697|
34|3402733|RS URIP SOMOHARJO|JL. URIP SUMOHARJO NO. 200||BANDAR LAMPUNG||R1|301430|
26|2608043|RS WATES HUSADA|JL. RAYA WATES UTARA NO.38 KEDUNGPRING||GRESIK||D1|264952|
28|2804859|RS WAVA HUSADA|JL. P.SUDIRMAN NO. 99 A||MALANG||R1|267834|
26|2607167|RS WIYUNG SEJAHTERA|JL. KARANGAN PDAM 103 BABATAN||SURABAYA||R1|264922|
26|2605250|RS. AISYIYAH BOJONEGORO|JL KH HASYIM ASYARI NO 17||BOJONEGORO||R1|264110|
29|2903853|RS. ANUGERAH BUNDA KHATULISTIWA|JL. AHMAD YANI||PONTIANAK||R1|324462|
53|5300061|RS. AWAL BROS|JL. GAJAH MADA KAV.1||BATAM||R1|287292|
35|3504734|RS. BAKTI TIMAH|JL BUKIT BARU NO 21||PANGKAL PINANG||R1|298289|
53|5300409|RS. BAKTI TIMAH|JL. CANGGAI PUTRI KELURAHAN TELUK UMA KECAMATAN TEBING||TANJUNG BALAI KARIMUN||R1|287322|
53||RS. BAKTI TIMAH|JL. CANGGAI PUTRI KELURAHAN TELUK UMA KECAMATAN TEBING||TANJUNG BALAI KARIMUN||R1|380423|
45|4500550|RS. BAYANGKARA|JLN.DR. SUHARSO LRN III NO.2||PALU||R1|304911|
32|3205263|RS. BEND.RUTIN NON APBN RUMAH SAKIT SUMANTRI PARE |JL. KARAENG BURANE NO.24||PARE - PARE||R7|311636|
35|3500733|RS. BHAYANGKARA|POLDA SUM SEL||PALEMBANG||R7|298866|
36|3602651|RS. BMC PADANG|JL. PROKLAMASI NO. 31-33-37||PADANG||R1|291256|
53|5300850|RS. BUDI KEMULIAAN|JL BUDI KEMULIAAN NO I||BATAM||R1|287364|
53|5300227|RS. CAMATHA SAHIDYA|JL. JEND. AHMAD YANI NO.08 MUKA KUNING SEI BEDUK||BATAM||R1|287357|
53|5300236|RS. CHARIS MEDIKA|KOMP. MUKA KUNING PARADISE II JL. R.SOEPRAPTO BLK D NO.1-9||BATAM||R1|287403|
26|2601518|RS. DARUS SYIFA|JL. RAYA BENOWO NO. 05||SURABAYA||R1|264761|
30|3000643|RS. DIRGAHAYU|JL. MERBABU  NO. 62||SAMARINDA||R1|317792|
03||RS. EKA HOSPITAL KOTA HARAPAN INDAH|KOTA HARAPAN INDAH BLOK I2-9 NO. 9 RT. 009 RW. 010 PUSAKA RAKYAT TARUMAJAYA||BEKASI||R1|354404|
29|2903205|RS. HARAPAN BERSAMA|JL. P.BELITUNG NO.61||SINGKAWANG||R1|324829|
53|5300022|RS. HARAPAN BUNDA|JL. SERAYA NO. 01||BATAM||R1|287411|
36|3604841|RS. HERMINA|JL. KHATIB SULAIMAN RT.001 RW.002||PADANG||R1|291775|
30|3003254|RS. HERMINA BALIKPAPAN|JL. M.T. HARYONO NO.45 RT.45 KEL. SEPINGGAN BARU||BALIKPAPAN||R1|318292|
03||RS. HERMINA GRAND WISATA|JL. FESTIVAL BOULEVARD BLOK JA 1 NO. 50 GRAND WISATA||BEKASI||R1|135236|
32|3206413|RS. HERMINA MAKASSAR/ PT MEDKA LOKA MAKASSAR|JL. TODDOPULI RAYA TIMUR||MAKASSAR||R1|312375|
35|3505280|RS. HERMINA OPI JAKABARING|JL. GUBERNUR H A BASTARI RT. 026 RW. 000 SUNGAI KEDUKAN RAMBUTAN||BANYUASIN||R1|298753|
36|3603380|RS. IBNU SINA PADANG PANJANG|JL. SOEKARNO HATTA NO.17||PADANG PANJANG||R1|292340|
26|2601267|RS. ISLAM SURABAYA A YANI|JL JEND. A. YANI 2-4 SURABAYA||SURABAYA||R1|264754|
31|3103816|RS. MAWAR|JL. PANGLIMA BATUR TIMUR NO. 52 RT 001 / RW 005||BANJARBARU||A1|319762|
43|4300938|RS. MITRA KELUARGA|JL. SIPELEM NO 4 RT 02 / RW 09||TEGAL||R1|244131|
35|3505167|RS. MUSI MEDIKA CENDEKIA|JL. DEMANG LEBAR DAUN RT. 035 RW. 010 KEL. LOROK PAKJO||PALEMBANG||R2|298414|
35|3504452|RS. MYRIA|RS. MYRIA||PALEMBANG||R1|299345|
03||RS. OMNI CIKARANG|JL. RAYA CIBARUSAH KEL. SUARESMI KEC. CIKARANG SELATAN||BEKASI||R1|39196|
52|5200970|RS. PERTAMEDICA UMMI ROSNATI - BANDA ACEH|JL. SEKOLAH NO. 05  LABUI - GAMPONG ATEUK PAHLAWAN||ATEUK PAHLAWAN - BANDA ACEH||R7|284175|
30|3002257|RS. PUPUK KALTIM|JL. OXYGEN NO.1 KOMP PUPUK KALTIM||BONTANG||R1|317996|
30|3002257|RS. PUPUK KALTIM (PT KALTIM MEDIKA UTAMA)|JL. OKSIGEN NO.1 RT.1 GUNTUNG (KOMP PUPUK KALTIM)||BONTANG||R1|317996|
35|3504733|RS. PUSYANDIK BAKTI TIMAH BP &amp; RB TANJUNG PANDAN|JL MELATI NO 32 KEL PARIT||TANJUNG PANDAN||R1|298288|
30|3001665|RS. RESTU IBU UTAMA|JL. JEND. AHMAD YANI NO. 85||BALIKPAPAN||R1|317916|
53|5300256|RS. RSOB (RUMAH SAKIT OTORITA BATAM)|JL. DR. CIPTO MANGUN KUSUMO NO.1 TANJUNG PINGGIR SEKUPANG||BATAM||R7|287394|
45|4500627|RS. RSU AMPANA|JL. SULTAN HASANUDDIN NO. 32||AMPANA||R7|304858|
32|3206425|RS. RUMAH SAKIT AT MEDIKA/ YAYASAN AT MEDIKA|JL. ANDI JEMMA NO.06||PALOPO||R1|311529|
32|3201118|RS. RUMAH SAKIT ELIM|JL. A.YANI NO.68||TANA TORAJA||R1|311415|
35|3505293|RS. SAFIRA PASA|JL. LINTAS TIMUR TUGUMULYO KP.IV KEC. LEMPUING||OKI||R1|299299|
30|3002569|RS. SAMARINDA MEDIKA CITRA (PANDAN HARUM MEDIKA)|JL. KADRIE OENING NO.81 RT.35||SAMARINDA||R1|317547|
53|5300764|RS. SANTA ELISABETH|JL. RAJA ALI KELANA||BATAM||R1|287590|
53|5300883|RS. SANTA ELISABETH SEI LEKOP|KAV. SEI LEKOP RT 001 RW 013 KEL SEILEKOP KEC SAGULUNG||BATAM||R1|287423|
36|3601169|RS. SELAGURI|JL. A. YANI NO 26||PADANG||R1|291641|
03||RS. SENTRA MEDIKA CIKARANG|JL. INDUSTRI JABABEKA PASIR GOMBONG CIKARANG UTARA||BEKASI||R1|16164|
35|3505153|RS. SILOAM SILAMPARI|JL. YOS SUDARSO RT.011 KEL TABA JEMEKEH KEC LUBUK LINGGAU TIMUR I||LUBUK LINGGAU||R1|298661|
35|3505125|RS. SRIWIJAYA|JL. JEND. SUDIRMAN NO. 502 KEL. 20 ILIR D.IV KEC. ILIR TIMUR I||PALEMBANG||R1|299047|
36|3601168|RS. TENTARA|JL. DR. WAHIDIN NO. 1||PADANG||R7|291640|
38||RS. TNI - AD|JL. KESEHATAN NO. 02||PEKANBARU||R7|367568|
36||RS. UNIVERSITAS ANDALAS|JL. KAMPUS UNAND LIMAU MANIS RT.003 RW.007 KEL. LIMAU MANIS||PADANG||R7|335895|
30|3000698|RS. YABIS|JL. BHAYANGKARA NO. 37||BONTANG||R1|317843|
36|3603388|RS. YARSI / IBNU SINA|JL GAJAH MADA - GUNUNG PANGILUN||PADANG||R1|292354|
36|3600120|RS. YOS SUDARSO|JL. SITUJUH NO. 1||PADANG||R1|291144|
37|3704307|RS.HERMINA|JL. ASRAMA /AMPERA II SEI SIKAMBING CII||MEDAN||R1|285754|
38|3802061|RSB AFIYAH|JL. FAJAR NO. 05||PEKANBARU||R2|288361|
38|3802956|RSB KASIH IBU|JL. AZKI ARIS NO.108 RT.10 RW.01 RENGAT||INRAGIRI HULU||R1|288537|
23||RSB MUHAMMADIYAH|JL. DR. WAHIDIN SUDIROHUSODO NO. 79||KOTA CIREBON||R1|282625|
01|948|RSB MUHAMMADIYAH (TAMAN PURING)|JL GANDARIA I NO.20 RT.07 RW.02||KRAMAT PELA||R1|195723|
38|3800985|RSB PERMATA HATI|JL.JENDRAL SUDIRMAN NO.50||DURI||R2|288312|
36|3601181|RSB. AN-NISA|JL. PEMUDA NO. 18||PADANG||R1|291646|
32|3200849|RSB. CATHERINA BOOTH|JL.ARIF RATE NO. 15||MAKASSAR||R2|311260|
53|5300247|RSB. GRAHA HERMIN|KOMP. RUKO ASIH RAYA NO. 5-12 BATUAJI||BATAM||R2|287456|
53|5300865|RSB. KASIH SAYANG IBU|KOMP RUKO PALM SPRING BLOK B1 NO 12||BATAM||R2|287254|
36|3602742|RSB. RESTU IBU MEDITAMA|JL. H.AGUS SALIM NO.73 SAWAHAN||PADANG||R2|291228|
44||RSB.SAYANG BUNDA|JL. SUKALAYA I NO.22||TASIKMALAYA||R2|279500|
31||RSDI Kota Banjarbaru|JL. TRIKORA NO.115 RT.039 RW 001 Kel.Guntung Manggis Kec.Landasan Ulin||BANJARBARU||R7|357039|
28|2800907|RSI AISYIYAH|RSI AISYIYAH||KOTA MALANG||R1|267841|
26|2609793|RSI JOMBANG|JL.BRIGJEN KRETARTO NO.22 A RT.002 RW.002||JOMBANG||R1|263311|
26|2601541|RSI MABARROT MWCNU BUNGAH GRESIK|JL RAYA BUNGAH NO.63||GRESIK||R1|264780|
51|5100951|RSI RS ARAFAH|JL. MPU GANDRING NO.01 KEBUN JERUK||TELANAI PURA||R1|292610|
36|3604125|RSI. IBNU SINA YARSI SUMBAR BUKITTINGGI|JL. BELAKANG BALOK BLOK 3 D||BUKITTINGGI||R1|292318|
23|2303949|RSIA  LIVASYA|JL. RAYA TIMUR III DAWUAN DESA DAWUAN NO.14||MAJALENGKA||R1|238721|
52|5201190|RSIA ABBY LHOKSEUMAWE  - LHOKSEUMAWE|JL. TGK. CHIK DITIRO NO.30 - GAMPONG LANCANG GARAM||LANCANG GARAM - LHOKSEUMAWE||R1|283831|
03|302042|RSIA ANNA|JL.PEKAYON  JAYA NO.36 JAKA SETIA||||R1|3940|
51|5101087|RSIA ANNISA|[RSIA] JL. KADIA NO.04 RT.001 KEL. KEBUN HANDIL||JELUTUNG||R1|292707|
34|3404079|RSIA BELLEZA KEDATON|JL. SULTAN HAJI RT.01 LK.II LABUHAN RATU||BANDAR LAMPUNG||R1|300564|
01|4362|RSIA BRAWIJAYA WOMEN &amp; CHILDREN HOSPITAL|$JL TAMAN BRAWIJAYA NO.1 RT.03 RW.03||CIPETE UTARA||R1|195326|
01|509|RSIA BUDI KEMULIAAN (GAMBIR)|JL BUDI KEMULIAAN NO.25||GAMBIR||R1|195266|
40||RSIA BUN|Jl. Kosambi Raya No. 2 Kosambi Timur. Kecamatan Kosambi||Kabupaten Tangerang||R1|244375|
03|308476|RSIA BUNDA ALIYAH|JL. PAHLAWAN REVOLUSI NO. 100 PONDOK BAMBU||||R1|4938|
34|3403533|RSIA BUNDA ASY-SYIFA|JL. DR. SUSILO NO.54 RT.002 RW.01 PAHOMAN TELUK BETUNG UTARA||BANDAR LAMPUNG||R1|300985|
01|4230|RSIA DUREN TIGA (PLN DUREN TIGA)|JL. DUREN TIGA RAYA NO.5||DUREN TIGA||R1|194769|
01|4837|RSIA Kemang (Kemang)|JL AMPERA RAYA NO.34||Ragunan||R2|195502|
22|2211887|RSIA LIMIJATI|JL. LLRE MARTADINATA NO. 33-39 RT.03 RW.01 KEL. CITARUM KEC. BANDUNG WETAN||KOTA BANDUNG||R8|233627|
47|4701237|RSIA PERMATA HATI|JLN MAJAPAHIT NO 10 C MATARAM||MATARAM||R2|277239|
34|3403744|RSIA PURI ADHYA PARAMITA|JL. SULTAN AGUNG LK.II RT.009 RW.001 BANDAR JAYA BARAT||LAMPUNG TENGAH||R1|301066|
34|3403087|RSIA RESTU BUNDA|JL. KH. HASYIM ASHARI NO.73||BANDAR LAMPUNG||R1|301248|
50|5002734|RSIA SAMUDRA HUSADA|JL. SAMUDRA NO 30 KEL BULUKERTO KEC MAGETAN||MAGETAN||R1|270753|
26|2601106|RSIA SOERYA|JL. RAYA KALIJATEN NO 11-15||SIDOARJO||R1|264588|
37|3702605|RSIA STELLA MARIS|JL. SAMANHUDI NO.20 MEDAN MAIMUN||MEDAN||R1|285608|
21|2100613|RSIA TRIMITRA|JL. RAYA CIBINONG KM. 43 NO. 17 PABUARAN CIBINONG||BOGOR||R1|217925|
31|3106602|RSIA YASMIN|JL. CILIK RIWUT NO.4 KM.1.5||PALANGKA RAYA||R1|319593|
30|3002262|RSIA. AISYIYAH|JL. P. HIDAYATULLAH NO.64 KEL. PELABUHAN SAMARINDA ILIR||SAMARINDA||R1|318044|
32|3205526|RSIA. BEND RUTIN RS IBU DAN ANAK PERTIWI|JL. JEND. SUDIRMAN NO.14||MAKASSAR||R2|312307|
36|3604335|RSIA. SUKMA BUNDA|JL. SOEKARNO HATTA RT.02 RW.01 KEL. BULAKAN BALAI KANDI||PAYAKUMBUH||R2|291940|
36|3604613|RSKIA ANNISA|JL. SOEKARNO HATTA NO.27 RT.02 RW.01||PAYAKUMBUH||R1|292039|
30|3003346|RSKIA QURRATA A'YUN SAMARINDA|JL. DI PANDJAITAN NO. 77 RT 63||SAMARINDA||R1|317898|
